Customer_ID,Gender,Age,L_O_S,Tariff,Handset
"K340180","男",20,55.433333,"CAT 100","S50"
"K340200","男",32,45.633333,"CAT 100","BS110"
"K340220","女",34,42.900000,"CAT 100","WC95"
"K340240","女",15,28.200000,"CAT 100","BS110"
"K340250","女",29,46.366667,"CAT 100","WC95"
"K340260","男",24,23.700000,"CAT 100","S50"
"K340280","男",29,25.600000,"CAT 100","S50"
"K340290","男",45,44.966667,"CAT 100","S50"
"K340300","男",20,54.100000,"CAT 100","S50"
"K340310","女",51,48.900000,"CAT 100","WC95"
"K340330","男",27,41.600000,"CAT 100","S50"
"K340350","女",24,31.566667,"CAT 100","WC95"
"K340360","男",18,34.366667,"CAT 100","BS110"
"K340370","男",17,53.666667,"CAT 100","S50"
"K340380","男",19,39.900000,"CAT 100","S50"
"K340390","女",26,46.166667,"CAT 100","WC95"
"K340430","女",40,56.666667,"CAT 100","WC95"
"K340450","女",22,15.233333,"CAT 100","WC95"
"K340460","女",31,33.266667,"CAT 100","WC95"
"K340470","男",26,27.566667,"CAT 100","CAS30"
"K340490","男",22,20.466667,"CAT 100","BS110"
"K340510","女",37,34.833333,"CAT 100","WC95"
"K340520","女",35,42.833333,"CAT 100","WC95"
"K340530","女",22,34.666667,"CAT 100","WC95"
"K340540","女",30,32.566667,"CAT 100","BS110"
"K340550","女",38,51.133333,"CAT 100","WC95"
"K340560","女",39,34.666667,"CAT 100","WC95"
"K340570","女",40,32.533333,"CAT 100","WC95"
"K340580","女",56,43.700000,"CAT 100","BS110"
"K340590","男",51,28.600000,"CAT 100","BS110"
"K340600","女",12,49.600000,"CAT 100","WC95"
"K340610","男",58,38.433333,"CAT 100","S50"
"K340620","女",39,29.466667,"CAT 100","WC95"
"K340640","女",21,56.900000,"CAT 100","WC95"
"K340650","男",51,16.000000,"CAT 100","S50"
"K340670","女",13,19.366667,"CAT 100","BS110"
"K340680","女",39,36.700000,"CAT 100","WC95"
"K340690","女",56,31.500000,"CAT 100","BS110"
"K340700","男",34,20.833333,"CAT 100","BS110"
"K340710","男",44,28.633333,"CAT 100","S50"
"K340720","男",17,22.400000,"CAT 100","BS110"
"K340730","女",28,39.633333,"CAT 100","CAS30"
"K340740","女",34,19.300000,"CAT 100","BS110"
"K340750","男",18,19.033333,"CAT 100","S50"
"K340760","女",18,39.800000,"CAT 100","BS110"
"K340780","女",37,44.533333,"CAT 100","CAS30"
"K340800","女",47,57.700000,"CAT 100","WC95"
"K340810","男",33,13.433333,"CAT 100","S50"
"K340830","女",19,26.533333,"CAT 100","WC95"
"K340860","女",26,38.566667,"CAT 100","WC95"
"K340870","女",20,12.500000,"CAT 100","WC95"
"K340890","男",35,29.166667,"CAT 100","S50"
"K340900","女",21,13.700000,"CAT 100","WC95"
"K340910","女",15,43.466667,"CAT 100","BS110"
"K340920","男",36,39.866667,"CAT 100","BS110"
"K340930","男",29,26.500000,"CAT 100","S50"
"K340950","男",12,23.066667,"CAT 100","S50"
"K340960","女",24,47.000000,"CAT 100","WC95"
"K341000","女",44,12.266667,"CAT 100","BS110"
"K341010","男",29,12.066667,"CAT 100","BS110"
"K341040","女",12,54.733333,"CAT 100","BS110"
"K341050","男",25,9.766667,"CAT 100","BS110"
"K341060","男",54,20.400000,"CAT 100","BS110"
"K341090","女",33,56.033333,"CAT 100","WC95"
"K341100","女",16,58.066667,"CAT 100","WC95"
"K341110","女",13,50.400000,"CAT 100","WC95"
"K341130","男",55,17.133333,"CAT 100","S50"
"K341150","男",17,54.300000,"CAT 100","S50"
"K341160","男",25,18.433333,"CAT 100","S50"
"K341170","女",26,13.466667,"CAT 100","WC95"
"K341180","女",45,33.533333,"CAT 100","BS110"
"K341190","男",22,35.366667,"CAT 100","S50"
"K341200","女",61,52.100000,"CAT 100","WC95"
"K341210","男",21,41.966667,"CAT 100","CAS30"
"K341220","女",15,32.466667,"CAT 100","WC95"
"K341230","女",17,37.700000,"CAT 100","WC95"
"K341240","女",12,23.633333,"CAT 100","WC95"
"K341250","男",46,52.233333,"CAT 100","S50"
"K341270","女",34,57.733333,"CAT 100","WC95"
"K341280","男",47,43.700000,"CAT 100","S50"
"K341290","男",41,52.533333,"CAT 100","S50"
"K341310","男",39,39.933333,"CAT 100","S50"
"K341320","女",21,55.500000,"CAT 100","WC95"
"K341330","女",56,29.966667,"CAT 100","WC95"
"K341340","男",19,46.366667,"CAT 100","S50"
"K341350","男",33,47.600000,"CAT 100","BS110"
"K341360","男",15,58.133333,"CAT 100","S50"
"K341370","女",14,22.066667,"CAT 100","BS110"
"K341380","女",19,40.866667,"CAT 100","WC95"
"K341400","男",41,18.966667,"CAT 100","BS110"
"K341410","男",25,17.133333,"CAT 100","S50"
"K341420","男",31,50.233333,"CAT 100","S50"
"K341430","女",41,50.033333,"CAT 100","WC95"
"K341450","女",35,20.000000,"CAT 100","WC95"
"K341460","女",37,21.566667,"CAT 100","WC95"
"K341470","男",20,37.766667,"CAT 100","S50"
"K341480","女",35,17.600000,"CAT 100","WC95"
"K341490","男",30,37.166667,"CAT 100","CAS30"
"K341510","女",32,41.733333,"CAT 100","WC95"
"K341520","女",26,24.100000,"CAT 100","BS110"
"K341540","女",22,45.700000,"CAT 100","BS110"
"K341570","男",19,30.466667,"CAT 100","S50"
"K341580","女",32,24.000000,"CAT 100","WC95"
"K341590","男",46,11.133333,"CAT 100","BS110"
"K341610","女",19,33.100000,"CAT 100","WC95"
"K341630","男",21,27.000000,"CAT 100","S50"
"K341640","男",18,30.500000,"CAT 100","CAS30"
"K341650","男",22,28.366667,"CAT 100","BS110"
"K341660","男",29,37.266667,"CAT 100","S50"
"K341670","女",47,42.266667,"CAT 100","BS110"
"K341680","男",53,51.400000,"CAT 100","S50"
"K341690","女",30,15.800000,"CAT 100","WC95"
"K341710","女",13,32.433333,"CAT 100","WC95"
"K341720","女",17,46.900000,"CAT 100","BS110"
"K341740","女",22,11.166667,"CAT 100","BS110"
"K341750","男",37,11.500000,"CAT 100","BS110"
"K341760","男",49,20.266667,"CAT 100","CAS30"
"K341790","女",26,36.900000,"CAT 100","WC95"
"K341810","女",58,15.133333,"CAT 100","BS110"
"K341820","男",49,47.033333,"CAT 100","BS110"
"K341830","女",21,22.600000,"CAT 100","BS110"
"K341840","男",25,33.533333,"CAT 100","S50"
"K341850","男",24,56.200000,"CAT 100","S50"
"K341860","女",12,40.233333,"CAT 100","CAS30"
"K341880","男",30,47.800000,"CAT 100","CAS30"
"K341920","女",29,22.533333,"CAT 100","BS110"
"K341930","男",31,34.300000,"CAT 100","BS110"
"K341940","男",13,50.200000,"CAT 100","S50"
"K341950","男",22,13.700000,"CAT 100","BS110"
"K341960","女",44,17.433333,"CAT 100","WC95"
"K341970","男",33,54.533333,"CAT 100","BS110"
"K341980","男",67,45.666667,"CAT 100","S50"
"K341990","男",24,13.266667,"CAT 100","S50"
"K342000","女",27,46.000000,"CAT 100","BS110"
"K342020","女",13,46.833333,"CAT 100","WC95"
"K342030","女",41,11.733333,"CAT 100","WC95"
"K342050","女",12,47.200000,"CAT 100","WC95"
"K342060","男",21,17.333333,"CAT 100","S50"
"K342070","男",31,46.933333,"CAT 100","BS110"
"K342080","女",18,26.533333,"CAT 100","WC95"
"K342090","男",45,10.100000,"CAT 100","BS110"
"K342110","女",14,57.766667,"CAT 100","WC95"
"K342130","女",38,55.166667,"CAT 100","WC95"
"K342140","女",12,35.033333,"CAT 100","BS110"
"K342150","男",50,57.133333,"CAT 100","S50"
"K342160","女",56,32.633333,"CAT 100","WC95"
"K342180","男",27,21.400000,"CAT 100","S50"
"K342190","男",18,39.866667,"CAT 100","BS110"
"K342210","男",19,33.266667,"CAT 100","BS110"
"K342220","女",43,49.166667,"CAT 100","BS110"
"K342230","女",18,53.266667,"CAT 100","BS110"
"K342240","男",12,54.500000,"CAT 100","BS110"
"K342250","女",17,23.700000,"CAT 100","WC95"
"K342260","男",36,48.366667,"CAT 100","S50"
"K342280","女",27,40.866667,"CAT 100","WC95"
"K342290","男",30,56.800000,"CAT 100","BS110"
"K342300","女",25,55.400000,"CAT 100","CAS30"
"K342320","男",17,14.933333,"CAT 100","S50"
"K342330","男",31,29.400000,"CAT 100","S50"
"K342340","女",26,47.666667,"CAT 100","WC95"
"K342350","男",31,22.666667,"CAT 100","S50"
"K342380","男",20,28.700000,"CAT 100","S50"
"K342400","女",33,49.866667,"CAT 100","WC95"
"K342410","男",22,27.200000,"CAT 100","BS110"
"K342420","女",51,10.366667,"CAT 100","BS110"
"K342430","女",35,15.800000,"CAT 100","BS110"
"K342440","女",37,22.833333,"CAT 100","WC95"
"K342450","女",56,22.500000,"CAT 100","WC95"
"K342460","女",31,31.266667,"CAT 100","WC95"
"K342480","男",16,36.233333,"CAT 100","CAS30"
"K342520","男",44,36.600000,"CAT 100","BS110"
"K342550","女",43,21.633333,"CAT 100","WC95"
"K342570","男",15,35.600000,"CAT 100","S50"
"K342580","女",15,19.666667,"CAT 100","WC95"
"K342590","男",23,48.300000,"CAT 100","BS110"
"K342610","男",32,51.300000,"CAT 100","S50"
"K342620","女",24,27.966667,"CAT 100","BS110"
"K342630","男",46,45.500000,"CAT 100","CAS30"
"K342640","男",20,35.100000,"CAT 100","S50"
"K342650","男",17,48.733333,"CAT 100","S50"
"K342660","男",21,18.400000,"CAT 100","S50"
"K342680","男",22,14.100000,"CAT 100","S50"
"K342710","女",47,46.666667,"CAT 100","BS110"
"K342730","女",18,43.733333,"CAT 100","WC95"
"K342740","男",32,56.600000,"CAT 100","S50"
"K342750","女",20,39.600000,"CAT 100","WC95"
"K342760","女",38,34.566667,"CAT 100","WC95"
"K342770","男",17,13.333333,"CAT 100","S50"
"K342800","女",15,19.933333,"CAT 100","BS110"
"K342820","女",16,37.600000,"CAT 100","WC95"
"K342830","女",27,38.266667,"CAT 100","WC95"
"K342840","女",15,10.066667,"CAT 100","WC95"
"K342850","女",20,15.733333,"CAT 100","BS110"
"K342860","男",31,35.900000,"CAT 100","S50"
"K342880","女",58,10.300000,"CAT 100","WC95"
"K342900","男",19,18.000000,"CAT 100","BS110"
"K342910","男",54,50.900000,"CAT 100","S50"
"K342920","女",27,41.500000,"CAT 100","WC95"
"K342930","男",52,53.800000,"CAT 100","S50"
"K342950","女",35,54.000000,"CAT 100","WC95"
"K342960","女",31,40.300000,"CAT 100","WC95"
"K342970","男",27,53.033333,"CAT 100","BS110"
"K342980","女",15,47.733333,"CAT 100","WC95"
"K342990","男",43,26.466667,"CAT 100","S50"
"K343000","女",31,18.466667,"CAT 100","WC95"
"K343030","女",18,21.566667,"CAT 100","WC95"
"K343040","男",13,42.766667,"CAT 100","S50"
"K343060","女",13,31.400000,"CAT 100","WC95"
"K343070","男",17,50.966667,"CAT 100","S50"
"K343090","女",27,24.033333,"CAT 100","WC95"
"K343100","女",20,9.700000,"CAT 100","WC95"
"K343120","男",18,35.633333,"CAT 100","S50"
"K343140","女",25,36.900000,"CAT 100","WC95"
"K343150","男",12,48.366667,"CAT 100","S50"
"K343160","男",13,27.533333,"CAT 100","BS110"
"K343170","男",45,27.200000,"CAT 100","BS110"
"K343180","女",15,45.733333,"CAT 100","WC95"
"K343190","男",38,52.333333,"CAT 100","S50"
"K343200","男",23,22.866667,"CAT 100","S50"
"K343210","女",38,12.333333,"CAT 100","WC95"
"K343220","女",37,27.733333,"CAT 100","BS110"
"K343230","男",32,14.300000,"CAT 100","BS110"
"K343240","女",34,51.666667,"CAT 100","WC95"
"K343250","女",28,33.366667,"CAT 100","WC95"
"K343270","男",44,17.833333,"CAT 100","BS110"
"K343280","女",27,43.500000,"CAT 100","WC95"
"K343300","男",36,37.100000,"CAT 100","BS110"
"K343310","男",40,39.700000,"CAT 100","CAS30"
"K343320","男",15,15.400000,"CAT 100","BS110"
"K343330","女",17,23.466667,"CAT 100","WC95"
"K343340","男",30,41.100000,"CAT 100","BS110"
"K343360","男",25,26.466667,"CAT 100","S50"
"K343370","女",39,23.400000,"CAT 100","WC95"
"K343380","女",66,11.966667,"CAT 100","WC95"
"K343390","女",14,57.566667,"CAT 100","BS110"
"K343400","男",14,30.166667,"CAT 100","S50"
"K343410","男",15,52.633333,"CAT 100","BS110"
"K343420","女",19,27.066667,"CAT 100","BS110"
"K343430","男",50,31.200000,"CAT 100","S50"
"K343440","男",32,42.500000,"CAT 100","S50"
"K343450","男",43,21.233333,"CAT 100","S50"
"K343460","女",20,30.033333,"CAT 100","BS110"
"K343470","男",31,24.466667,"CAT 100","S50"
"K343480","女",32,33.100000,"CAT 100","WC95"
"K343500","女",34,26.733333,"CAT 100","WC95"
"K343510","女",62,42.833333,"CAT 100","WC95"
"K343540","男",27,29.500000,"CAT 100","S50"
"K343550","男",35,18.000000,"CAT 100","S50"
"K343560","女",29,17.300000,"CAT 100","BS110"
"K343570","女",20,39.500000,"CAT 100","WC95"
"K343590","男",35,19.033333,"CAT 100","S50"
"K343600","女",26,28.566667,"CAT 100","BS110"
"K343610","男",17,53.500000,"CAT 100","S50"
"K343620","男",12,13.033333,"CAT 100","S50"
"K343630","男",14,28.500000,"CAT 100","S50"
"K343640","女",20,44.200000,"CAT 100","WC95"
"K343650","女",12,38.633333,"CAT 100","WC95"
"K343660","女",35,14.500000,"CAT 100","WC95"
"K343670","男",21,25.433333,"CAT 100","S50"
"K343680","男",30,48.066667,"CAT 100","S50"
"K343690","男",21,41.466667,"CAT 100","S50"
"K343700","男",31,36.266667,"CAT 100","CAS30"
"K343710","男",26,37.600000,"CAT 100","S50"
"K343720","女",39,23.366667,"CAT 100","WC95"
"K343730","女",19,26.400000,"CAT 100","WC95"
"K343740","男",12,53.666667,"CAT 100","S50"
"K343750","女",42,25.000000,"CAT 100","WC95"
"K343780","男",37,33.066667,"CAT 100","S50"
"K343790","男",28,56.900000,"CAT 100","BS110"
"K343800","男",59,28.266667,"CAT 100","S50"
"K343820","女",13,9.833333,"CAT 100","BS110"
"K343830","男",40,14.400000,"CAT 100","S50"
"K343840","男",56,47.133333,"CAT 100","BS110"
"K343860","男",31,44.066667,"CAT 100","S50"
"K343870","男",14,51.233333,"CAT 100","S50"
"K343880","男",21,48.966667,"CAT 100","S50"
"K343890","男",23,32.000000,"CAT 100","S50"
"K343900","女",45,53.633333,"CAT 100","BS110"
"K343910","女",53,34.100000,"CAT 100","BS110"
"K343920","女",32,27.966667,"CAT 100","WC95"
"K343930","女",64,30.600000,"CAT 100","CAS30"
"K343950","女",17,45.266667,"CAT 100","WC95"
"K343960","男",53,31.666667,"CAT 100","S50"
"K343980","男",33,56.666667,"CAT 100","BS110"
"K344000","女",12,14.166667,"CAT 100","BS110"
"K344020","男",44,49.766667,"CAT 100","S50"
"K344040","女",37,12.533333,"CAT 100","BS110"
"K344050","女",18,17.966667,"CAT 100","WC95"
"K344060","男",20,52.033333,"CAT 100","S50"
"K344070","男",17,55.000000,"CAT 100","BS110"
"K344080","女",28,23.566667,"CAT 100","BS110"
"K344090","男",31,19.700000,"CAT 100","S50"
"K344100","女",17,48.466667,"CAT 100","WC95"
"K344110","女",41,48.466667,"CAT 100","BS110"
"K344120","女",19,19.866667,"CAT 100","WC95"
"K344130","女",45,20.766667,"CAT 100","WC95"
"K344140","男",15,48.266667,"CAT 100","S50"
"K344150","女",14,51.733333,"CAT 100","BS110"
"K344160","男",48,46.700000,"CAT 100","S50"
"K344180","女",17,52.800000,"CAT 100","WC95"
"K344190","男",13,35.333333,"CAT 100","S50"
"K344210","女",53,10.733333,"CAT 100","WC95"
"K344220","女",17,10.366667,"CAT 100","WC95"
"K344230","女",44,13.266667,"CAT 100","WC95"
"K344240","男",23,44.466667,"CAT 100","BS110"
"K344250","男",12,31.766667,"CAT 100","S50"
"K344260","女",18,15.566667,"CAT 100","WC95"
"K344270","女",42,24.066667,"CAT 100","CAS30"
"K344280","男",13,48.800000,"CAT 100","S50"
"K344300","男",52,13.300000,"CAT 100","S50"
"K344310","男",26,50.733333,"CAT 100","BS110"
"K344320","男",32,20.300000,"CAT 100","S50"
"K344330","女",28,35.666667,"CAT 100","WC95"
"K344340","女",20,16.833333,"CAT 100","WC95"
"K344350","男",14,56.266667,"CAT 100","S50"
"K344380","女",71,55.000000,"CAT 100","WC95"
"K344390","女",48,21.000000,"CAT 100","CAS30"
"K344410","女",24,49.766667,"CAT 100","WC95"
"K344420","男",32,28.033333,"CAT 100","S50"
"K344440","男",28,32.833333,"CAT 100","CAS30"
"K344480","男",32,46.366667,"CAT 100","BS110"
"K344490","女",13,47.166667,"CAT 100","WC95"
"K344500","男",14,17.966667,"CAT 100","BS110"
"K344510","女",49,21.800000,"CAT 100","WC95"
"K344520","女",51,52.600000,"CAT 100","BS110"
"K344530","女",16,25.700000,"CAT 100","WC95"
"K344550","男",21,15.533333,"CAT 100","S50"
"K344560","女",25,21.500000,"CAT 100","BS110"
"K344570","女",27,52.133333,"CAT 100","BS110"
"K344580","女",30,56.666667,"CAT 100","WC95"
"K344590","男",38,34.533333,"CAT 100","S50"
"K344600","女",26,21.333333,"CAT 100","BS110"
"K344610","女",23,41.300000,"CAT 100","BS110"
"K344620","男",46,21.966667,"CAT 100","BS110"
"K344640","女",35,55.700000,"CAT 100","WC95"
"K344650","女",42,53.400000,"CAT 100","WC95"
"K344660","女",23,46.900000,"CAT 100","WC95"
"K344680","女",25,55.033333,"CAT 100","BS110"
"K344700","男",21,56.900000,"CAT 100","S50"
"K344720","女",27,17.466667,"CAT 100","BS110"
"K344730","女",14,47.666667,"CAT 100","CAS30"
"K344740","男",15,57.533333,"CAT 100","S50"
"K344750","女",18,14.233333,"CAT 100","CAS30"
"K344760","男",46,55.866667,"CAT 100","S50"
"K344770","男",20,15.900000,"CAT 100","S50"
"K344790","女",40,28.600000,"CAT 100","WC95"
"K344800","男",40,13.466667,"CAT 100","BS110"
"K344810","男",21,32.733333,"CAT 100","S50"
"K344820","女",44,37.566667,"CAT 100","WC95"
"K344830","女",30,22.533333,"CAT 100","WC95"
"K344840","男",23,26.466667,"CAT 100","S50"
"K344850","男",21,51.133333,"CAT 100","BS110"
"K344860","男",12,9.933333,"CAT 100","S50"
"K344870","女",28,19.166667,"CAT 100","BS110"
"K344900","女",28,26.933333,"CAT 100","BS110"
"K344910","女",20,17.766667,"CAT 100","BS110"
"K344920","男",15,57.300000,"CAT 100","S50"
"K344930","男",35,47.133333,"CAT 100","S50"
"K344940","男",22,38.066667,"CAT 100","S50"
"K344950","女",28,28.200000,"CAT 100","WC95"
"K344960","女",36,53.600000,"CAT 100","BS110"
"K344990","女",63,13.533333,"CAT 100","WC95"
"K345010","男",37,20.666667,"CAT 100","BS110"
"K345030","男",17,50.733333,"CAT 100","BS110"
"K345040","女",21,25.066667,"CAT 100","BS110"
"K345060","女",37,41.233333,"CAT 100","CAS30"
"K345070","女",18,39.666667,"CAT 100","BS110"
"K345080","男",37,35.166667,"CAT 100","BS110"
"K345090","男",24,34.666667,"CAT 100","S50"
"K345100","男",30,24.300000,"CAT 100","BS110"
"K345110","女",18,18.666667,"CAT 100","WC95"
"K345120","男",20,26.333333,"CAT 100","S50"
"K345130","男",27,20.833333,"CAT 100","S50"
"K345140","女",28,49.700000,"CAT 100","BS110"
"K345170","女",38,11.400000,"CAT 100","WC95"
"K345180","男",14,43.466667,"CAT 100","BS110"
"K345190","男",12,52.433333,"CAT 100","S50"
"K345200","女",32,28.700000,"CAT 100","BS110"
"K345210","男",18,50.833333,"CAT 100","BS110"
"K345230","女",20,57.766667,"CAT 100","WC95"
"K345240","男",29,12.866667,"CAT 100","BS110"
"K345260","女",13,20.200000,"CAT 100","WC95"
"K345270","男",55,44.933333,"CAT 100","S50"
"K345280","女",38,24.266667,"CAT 100","WC95"
"K345290","女",18,48.166667,"CAT 100","WC95"
"K345300","男",47,48.000000,"CAT 100","BS110"
"K345320","男",12,48.900000,"CAT 100","S50"
"K345330","男",31,24.266667,"CAT 100","S50"
"K345350","女",20,15.466667,"CAT 100","WC95"
"K345370","女",44,52.400000,"CAT 100","WC95"
"K345380","女",19,40.866667,"CAT 100","WC95"
"K345390","男",16,25.200000,"CAT 100","S50"
"K345400","女",17,9.933333,"CAT 100","WC95"
"K345410","男",34,39.533333,"CAT 100","CAS30"
"K345420","男",26,45.400000,"CAT 100","BS110"
"K345440","女",46,51.400000,"CAT 100","WC95"
"K345450","女",17,41.866667,"CAT 100","BS110"
"K345460","女",37,21.033333,"CAT 100","WC95"
"K345470","男",35,33.100000,"CAT 100","BS110"
"K345480","女",46,20.066667,"CAT 100","BS110"
"K345490","男",24,15.133333,"CAT 100","S50"
"K345500","男",46,15.233333,"CAT 100","S50"
"K345520","女",31,48.266667,"CAT 100","WC95"
"K345530","男",17,15.100000,"CAT 100","BS110"
"K345540","男",38,14.833333,"CAT 100","S50"
"K345550","女",23,24.000000,"CAT 100","BS110"
"K345570","女",25,36.766667,"CAT 100","WC95"
"K345580","女",30,32.466667,"CAT 100","WC95"
"K345590","男",41,40.266667,"CAT 100","CAS30"
"K345600","男",24,17.166667,"CAT 100","BS110"
"K345610","男",13,52.833333,"CAT 100","S50"
"K345640","男",50,25.933333,"CAT 100","BS110"
"K345650","女",18,16.233333,"CAT 100","BS110"
"K345660","女",31,35.000000,"CAT 100","CAS30"
"K345670","男",33,36.566667,"CAT 100","S50"
"K345690","女",28,42.800000,"CAT 100","WC95"
"K345700","女",53,57.733333,"CAT 100","BS110"
"K345720","男",18,14.633333,"CAT 100","S50"
"K345730","女",38,17.933333,"CAT 100","BS110"
"K345740","女",17,10.033333,"CAT 100","WC95"
"K345750","女",15,24.033333,"CAT 100","BS110"
"K345760","男",51,30.400000,"CAT 100","BS110"
"K345770","女",66,20.400000,"CAT 100","WC95"
"K345780","男",16,36.066667,"CAT 100","CAS30"
"K345790","女",25,25.400000,"CAT 100","WC95"
"K345800","女",14,32.933333,"CAT 100","WC95"
"K345820","男",15,57.733333,"CAT 100","BS110"
"K345830","女",25,47.666667,"CAT 100","WC95"
"K345850","女",36,56.033333,"CAT 100","WC95"
"K345860","女",16,53.400000,"CAT 100","WC95"
"K345870","女",21,40.466667,"CAT 100","WC95"
"K345900","女",15,50.600000,"CAT 100","CAS30"
"K345910","女",13,30.800000,"CAT 100","WC95"
"K345930","男",30,36.233333,"CAT 100","S50"
"K345950","女",23,46.900000,"CAT 100","WC95"
"K345970","男",50,18.366667,"CAT 100","S50"
"K345990","女",44,37.833333,"CAT 100","WC95"
"K346000","女",45,17.466667,"CAT 100","WC95"
"K346020","女",25,20.866667,"CAT 100","BS110"
"K346030","女",64,13.966667,"CAT 100","BS110"
"K346040","男",37,24.566667,"CAT 100","S50"
